6.488390363749215,-7.066490629600746,-4.48646978432615,3.1427164493445297,2.407800333174981,7.109177373741087,-6.953157102494318,-0.1122341341185944,-8.005585193717383,-0.5694524448207599,-4.6964875814944325,1.6546484051180048,-5.822021228311296,0.2974807451883983,3.821215278641624,-5.190918843517423,-4.313570544235317,6.505629856174462,6.805202575290014,-4.988880879730182,-9.816748880365333,-2.3809173093604086,-3.826796053736077,-9.140545067235522,-6.701798292443013
2.058362182004025,-1.3584923718384996,6.559644114902959,8.564624957026052,-8.912395403500796,-9.437958110088253,1.9006427116268902,5.130147502255355,-5.529237584883475,-7.668343962178894,0.5169627870096036,6.967452736206731,4.524771155459451,-8.56770111840462,-5.0774561701877925,9.448580011422102,-8.356489553542009,5.204257789025066,-6.866384782769495,3.99756453496137,9.362209021489566,4.372956576876238,8.818547745313357,4.96420173317885,-9.226013714408527
-6.143740237677219,-2.9513199063764635,1.9001835767965716,-4.346857961800536,9.300187609890727,-9.996990596841798,2.545543532862588,3.6875395897893917,-0.5071775073530009,4.673440266768804,-8.716293435433274,-0.5210178924770492,-7.296232395256414,5.475587625408556,4.50034757548184,9.895321539075848,-8.43974753458207,1.6479006461531895,-5.243906399940452,-2.7130458765921333,0.29156044753880117,-8.535593464883437,-5.6210424814053255,-8.801512349960808,4.894501873801296
7.36725544802901,8.061355240283994,-5.7512772267101875,3.8729149831612357,-8.424173305826839,6.99358517521712,4.13954490358047,-6.020893874387623,-8.833963846295577,-4.8798964907106495,2.5731574070144667,-6.838364537166561,-7.064279476529942,6.258389405045545,3.23906171139339,0.816759285567823,-6.224785955001819,-5.204591643732583,-0.4733441103135618,2.5247472120460976,-7.528962865311173,3.1555002603794513,-1.25165986554771,7.337889654612514,-7.3740812979224675
-8.37473517326793,-0.047607939645937236,7.88955757927857,-8.703379313209085,2.212468874094993,-3.3606124161947992,-3.6923324112619493,-4.913245480277668,-8.558469295069518,-5.413890855915593,0.23454818266266386,2.728368472539991,-9.50959168646872,3.4376289758070318,-9.933614739087586,-0.9010544890409236,8.587871717177705,4.770788823444047,-7.4728090775017275,3.3013920697229686,6.408777210178847,-7.141244896658556,-2.0656313856296844,-8.758702908579451,-8.219509889429355
-7.9073477899653515,-9.520212954992793,9.32975905257151,4.698647635910291,-9.640671738260062,4.178933219512226,1.5095727554504954,-5.523365941926439,-8.616181393709574,3.585702026795099,-3.4781383945171633,7.436817751975276,-1.3193353381685018,-7.7932724655209356,-2.4954009438423714,-5.92671546006901,-1.0593707849633578,-4.227037831561928,3.9647303783453847,-6.353252036883694,-9.768992518270366,-4.373598675398478,6.606404863484961,5.266140262254931,-6.244483465103299
-2.974599676201983,-4.767935487562824,2.965405662450582,6.371770141586531,-8.506017541100942,6.057459351785717,5.178216672842959,-8.825751047254107,5.34847524076342,5.877568161832961,0.6192992080886626,0.1725675335518222,-5.013964154123882,-0.8799241955639143,-5.327826087103446,8.968484764466307,-8.777808249110354,8.168317815822263,1.9079418566633954,7.171395346464546,-7.443213494542473,-7.696108254992835,-0.4720984942007984,1.1820557793582847,-2.21858319703051
9.930412876676556,-4.365869245585518,-3.845373065718074,-0.005700814337439297,0.9484272905980173,-7.521364171563471,-9.503875910787588,-4.440604544119808,6.000282792447766,2.3192678783967615,3.9830136467174366,-9.095134933188183,3.040693168258441,-5.773335802747459,0.14224119957567005,-3.2907428082033796,8.50858525100972,8.362493894546002,-6.4366083589118395,2.671488914362815,1.5416999809253262,6.706790484612682,-8.913974216352683,-7.145746064921871,9.009704878596349
-5.848387352793518,-9.016181591988916,-3.0380940937983647,-7.6855844418056325,-0.3051915067112976,4.722947712766572,-0.7197539504910839,-2.2187408631371364,-5.013971626932796,-9.945987061282285,4.19079486315262,-2.9792610025068473,-1.9080030785501947,3.3659102876926976,1.2258582248663004,6.251975451603986,5.966353752300764,-5.17857874110492,4.150652230353419,-4.582806853449501,7.360591079360102,8.15451725625772,-2.7312541553666003,-3.807914311576079,6.172313575536734
1.8794567431775278,-3.6955648459451833,-3.7679706783677585,2.772344384267722,3.7619951831941947,-6.195694659714677,-3.2956528834981436,-8.23884204292476,-4.922396553599628,7.88045809190605,7.174911114225196,-7.314951148811042,-2.234292407338579,2.4823438963698585,2.767183106653654,6.51122491790219,4.818051158359914,-0.5206692612085284,-3.317274064011264,7.719765535333853,-2.405623335388092,-3.2938041660990214,-1.7853871925248566,-7.143788666609114,-4.7659083022573085

